;Date Time Fetched;Traveler ID;Project UUID;Project Id;Short Name;Items to inspect;Inspection Notes;Imageset Count;Batch Count;Audit Batch Count;Image Count;Record Count;State;Export States;Export State Diffs
999;2020-08-27 14:29:39;19-1348;E37B82F1-3C35-49BF-808C-35FB8FDAB854;3719;US, California—County Delayed Birth Certificates, 1800–1994;{color:red}{color};{color:red}{color};1;172;8;1660;1619;READY_FOR_DELIVERY;ACCEPTED: 1619\\NA_AUDIT: 80\\NA_BLOCKED: 24\\NA_DUPLICATE: 17;
1000;2020-07-09 17:38:04;10-0133;A60D2ED5-505B-4CB5-BAB7-F11844A237A4;3367;US, California—County Marriage Records, 1850–1952 \[Part B\];{color:red}{color};{color:red}{color};3;947;45;3434;48526;READY_FOR_DELIVERY;ACCEPTED: 1577\\ {color:red}EXPORTED: 7{color}\\NA_AUDIT: 90\\NA_BLOCKED: 1630\\NA_DUPLICATE: 20\\NA_NED: 199\\NE_NO_PERSONAS: 1;
1001;2020-06-16 15:02:22;18-1299;2A372F33-5863-4ACB-A606-83453E4EC9B2;4002;US, California—Geographical and Name Index Who Served in WWI, 1914–1918;{color:red}{color};{color:red}{color};6;2852;135;27297;27306;READY_FOR_DELIVERY;ACCEPTED: 27129\\NA_AUDIT: 1350\\NA_BLOCKED: 150\\NA_DUPLICATE: 11\\NA_NED: 7;
1002;2020-09-04 14:21:13;19-1008;55A3FA0A-C944-4B26-9740-0939571DABA5;3619;US, California—List of United States Citizens Arriving at San Francisco, 1930—1949;{color:red}{color};{color:red}{color};50;33450;1594;40137;438610;READY_FOR_DELIVERY;ACCEPTED: 31761\\ {color:red}EXPORTED: 8{color}\\NA_AUDIT: 1594\\NA_BLOCKED: 8281\\NA_NED: 69\\REJECTED: 18;
1003;2020-08-27 12:27:15;16-0097;E26CFCC6-6B2C-431F-BF26-F8A90AC1EB8C;1690;US, California—Naturalization Records, 1831–1985 \[Part B\];{color:red}{color};{color:red}{color};47;2931;138;73275;23260;READY_FOR_DELIVERY;ACCEPTED: 19655\\ {color:red}EXPORTED: 5{color}\\NA_AUDIT: 1220\\NA_BLOCKED: 48745\\NA_DUPLICATE: 693\\NA_NED: 4169\\NE_NO_PERSONAS: 8;
1004;2020-09-04 12:36:08;16-0097;8F4DF10E-B5BF-4E92-A04C-369938604149;1780;US, California—Naturalization Records, 1831–1985 \[Part C\];{color:red}{color};{color:red}{color};226;9582;452;124911;108015;READY_FOR_DELIVERY;ACCEPTED: 84322\\ {color:red}EXPORTED: 73{color}\\NA_AUDIT: 4457\\NA_BLOCKED: 34709\\NA_DUPLICATE: 2748\\NA_NED: 3030\\NE_NO_PERSONAS: 29;
1005;2020-08-12 09:42:02;16-0097;EA579756-F583-4311-8F72-D262E81FF15B;3740;US, California—Naturalization Records, 1831–1985 \[Part F\];{color:red}{color};{color:red}{color};12;274;14;4558;2495;READY_FOR_DELIVERY;ACCEPTED: 2481\\NA_AUDIT: 133\\NA_BLOCKED: 2030\\NA_DUPLICATE: 14\\NA_NED: 28\\NE_NO_PERSONAS: 5;
1006;2020-09-04 12:36:16;16-0097;5FBE6C98-BC23-41ED-A29B-FFEE8464FC01;4017;US, California—Naturalization Records, 1831–1985 \[Part G\];{color:red}{color};{color:red}{color};1;440;21;426;62838;READY_FOR_DELIVERY;ACCEPTED: 411\\NA_AUDIT: 21\\NA_BLOCKED: 7\\NA_NED: 4\\REJECTED: 4;
1007;2020-08-27 14:33:35;19-1411;EC1C44B3-DD99-4C57-83C1-C3C984797E7C;3886;US, California—Passenger and Crew Lists at San Pedro and Los Angeles, 1907–1949;{color:red}{color};{color:red}{color};37;93320;4443;124447;194659;READY_FOR_DELIVERY;ACCEPTED: 104398\\ {color:red}EXPORTED: 1{color}\\IN_PROGRESS: 4\\NA_AUDIT: 5329\\NA_BLOCKED: 17831\\NA_DUPLICATE: 6\\NA_NED: 2090\\REJECTED: 84\\NE_NO_PERSONAS: 33;
1008;2020-09-04 14:33:33;19-1410;99B325FB-DFAC-4CF9-86F0-F29047F28FA8;3735;US, California—Passenger and Crew Lists for Various Ports, 1907–1956;{color:red}{color};{color:red}{color};82;45127;2148;461513;300595;READY_FOR_DELIVERY;ACCEPTED: 286726\\ {color:red}EXPORTED: 31{color}\\IN_PROGRESS: 168\\NA_AUDIT: 19046\\NA_BLOCKED: 79961\\NA_DUPLICATE: 794\\NA_NED: 93123\\REJECTED: 14\\NE_NO_PERSONAS: 696;
1009;2020-08-27 13:33:38;18-0865;05C649E7-2DD3-428A-87B3-7C122DC4F56E;2677;US, California—Pioneer Migration Index, 1849–1935;{color:red}{color};{color:red}{color};10;1761;85;19362;6747;READY_FOR_DELIVERY;ACCEPTED: 6370\\ {color:red}EXPORTED: 3{color}\\NA_AUDIT: 848\\NA_BLOCKED: 2643\\NA_DUPLICATE: 848\\NA_NED: 9466\\NE_NO_PERSONAS: 32;
1010;2020-06-30 15:31:36;19-0501;340F46C5-5A3A-4CEC-BD21-951C7D3672C6;3604;US, Colorado, Jefferson County, Wheatridge—Crown Hill Cemetery Records, 1900–1950;{color:red}{color};{color:red}{color};1;1391;66;1334;27605;READY_FOR_DELIVERY;ACCEPTED: 1322\\NA_AUDIT: 66\\NA_BLOCKED: 9\\NA_NED: 3;
1011;2020-08-27 13:01:25;17-0747;262306E6-1B52-4B55-87F9-2CBB7382B4A1;1834;US, Colorado—Church Records, 1864–1985 ;{color:red}{color};{color:red}{color};2;1079;51;1680;35034;READY_FOR_DELIVERY;ACCEPTED: 978\\ {color:red}EXPORTED: 4{color}\\NA_AUDIT: 54\\NA_BLOCKED: 587\\NA_NED: 111;
1012;2020-07-10 10:45:54;17-1131;41F3FD4D-C562-4FE2-866C-D1573FF4ADCD;1952;US, Colorado—Statewide Divorce Index, 1900–1939;{color:red}{color};{color:red}{color};19;8648;412;82674;82228;READY_FOR_DELIVERY;ACCEPTED: 82093\\ {color:red}EXPORTED: 10{color}\\NA_AUDIT: 4116\\NA_BLOCKED: 459\\NA_DUPLICATE: 14\\NA_NED: 87\\NE_NO_PERSONAS: 11;
1013;2020-09-04 14:58:32;20-0621;5E67F530-4B2C-4B2D-BA22-DE881814E1D4;4208;US, Connecticut—1917 Military Census Questionnaires;{color:red}{color};{color:red}{color};302;187174;8906;539474;522265;READY_FOR_DELIVERY;ACCEPTED: 522094\\NA_AUDIT: 26695\\NA_BLOCKED: 5067\\NA_DUPLICATE: 12022\\NA_NED: 281\\NE_NO_PERSONAS: 10;
1014;2020-08-27 13:56:18;19-0215;BA8D6579-1DE6-4F29-87E3-8731D1E72AED;3387;US, Connecticut—Naturalization Records, 1795–1942;{color:red}{color};{color:red}{color};340;24986;1165;128903;174446;READY_FOR_DELIVERY;ACCEPTED: 101950\\IN_PROGRESS: 30\\NA_AUDIT: 5189\\NA_BLOCKED: 22792\\NA_DUPLICATE: 261\\NA_NED: 3839\\REJECTED: 16\\NE_NO_PERSONAS: 15;
1015;2020-08-27 13:56:27;19-0215;D39CFBF4-C832-4E7D-9529-25040ED35E86;4297;US, Connecticut—Naturalization Records, 1795–1942 \[Part B\];{color:red}{color};{color:red}{color};1;82;4;319;411;READY_FOR_DELIVERY;ACCEPTED: 308\\NA_AUDIT: 16\\NA_BLOCKED: 10\\NA_NED: 1;
1016;2020-09-04 14:33:15;19-1407;02D764F1-0796-4568-AB07-6230B1DC5A6D;3706;US, Connecticut—Passenger and Crew Lists, 1804–1959;{color:red}{color};{color:red}{color};14;7736;369;14438;98796;READY_FOR_DELIVERY;ACCEPTED: 6952\\NA_AUDIT: 369\\NA_BLOCKED: 7071\\NA_NED: 394\\REJECTED: 20\\NE_NO_PERSONAS: 1;
1017;2020-09-04 13:23:04;18-0166;7E2D7584-0F9B-4DE7-83F2-22D6E6C2FA47;2322;US, Connecticut—Vital Records, Prior to 1850;{color:red}{color};{color:red}{color};49;44197;2100;429821;437901;READY_FOR_DELIVERY;ACCEPTED: 413457\\ {color:red}EXPORTED: 237{color}\\NA_AUDIT: 20915\\NA_BLOCKED: 10457\\NA_DUPLICATE: 589\\NA_NED: 4996\\REJECTED: 34\\NE_NO_PERSONAS: 51;
1018;2020-09-04 13:37:38;18-0838;B101D64E-FF93-405F-BCD7-74F8AD98E05B;2663;US, Connecticut—World War I, Military Census of Nurses, 1917;{color:red}{color};{color:red}{color};5;656;31;6416;5628;READY_FOR_DELIVERY;ACCEPTED: 5614\\ {color:red}EXPORTED: 2{color}\\NA_AUDIT: 305\\NA_BLOCKED: 254\\NA_DUPLICATE: 488\\NA_NED: 57\\NE_NO_PERSONAS: 1;
1019;2020-09-04 12:38:56;16-0397;EAB7649C-4B6F-4C34-92C6-F8ADE46DDDBC;1270;US, DE, NC, NY, PA—Marriage Records, 1700–1900;{color:red}{color};{color:red}{color};9;1185;56;5194;15405;READY_FOR_DELIVERY;ACCEPTED: 1884\\ {color:red}EXPORTED: 2554{color}\\NA_AUDIT: 227\\NA_BLOCKED: 642\\NA_DUPLICATE: 11\\NA_NED: 103;ACCEPTED: 2\\ {color:red}NOT_EXPORTED: -2{color}
1020;2020-08-12 11:31:36;19-0896;9609469F-84E6-4177-9AF8-13678B7EBBE7;3500;US, Delaware—Baptism Record Index Cards, 1714–1890;{color:red}{color};{color:red}{color};1;460;22;4424;4373;READY_FOR_DELIVERY;ACCEPTED: 4360\\NA_AUDIT: 220\\NA_BLOCKED: 46\\NA_DUPLICATE: 15\\NA_NED: 3;
1021;2020-08-12 11:31:28;19-0887;AED3C562-5191-470E-A359-56BB465CF60A;3501;US, Delaware—Birth, Marriage, and Death Record Index Cards, 1680–1934;{color:red}{color};{color:red}{color};17;27341;1300;130452;130781;READY_FOR_DELIVERY;ACCEPTED: 129935\\ {color:red}EXPORTED: 55{color}\\NA_AUDIT: 6500\\NA_BLOCKED: 276\\NA_DUPLICATE: 135\\NA_NED: 46\\REJECTED: 3\\NE_NO_PERSONAS: 2;
1022;2020-09-04 14:18:48;19-0886;856D0E4A-F990-4398-96D9-7AFE3A358973;3614;US, Delaware—County Naturalization Records, 1796–1958;{color:red}{color};{color:red}{color};20;2331;106;9527;10104;READY_FOR_DELIVERY;ACCEPTED: 6580\\NA_AUDIT: 320\\NA_BLOCKED: 2658\\NA_DUPLICATE: 118\\NA_NED: 168\\NE_NO_PERSONAS: 3;
1023;2020-07-09 16:59:45;16-1479;337519B1-336C-4389-BDC3-59938EEF98A0;2467;US, Delaware—Delaware Public Archives, Birth Certificates, 1913–1915 \[Part B\];{color:red}{color};{color:red}{color};54;1438;71;13789;13240;READY_FOR_DELIVERY;ACCEPTED: 13212\\NA_AUDIT: 690\\NA_BLOCKED: 389\\NA_DUPLICATE: 73\\NA_NED: 114\\NE_NO_PERSONAS: 1;
1024;2020-07-13 18:46:37;16-1478;EDAEEC87-0C42-471B-812E-B2DCFA31309F;2445;US, Delaware—Delaware Public Archives, Death Certificates, 1866–1974 \[Part B\];{color:red}{color};{color:red}{color};79;6473;303;19206;19222;READY_FOR_DELIVERY;ACCEPTED: 18728\\ {color:red}EXPORTED: 473{color}\\NA_AUDIT: 893\\NA_BLOCKED: 3\\NA_DUPLICATE: 1\\NA_NED: 1;
1025;2020-09-04 12:57:33;17-0030;627B2BD5-EC02-4591-A9C2-1422C2B253B0;2462;US, Delaware—Marriage Records, 1750–1990 \[Part F\];{color:red}{color};{color:red}{color};353;23503;1111;222579;222406;READY_FOR_DELIVERY;ACCEPTED: 222215\\ {color:red}EXPORTED: 1{color}\\NA_AUDIT: 10988\\NA_BLOCKED: 260\\NA_DUPLICATE: 50\\NA_NED: 50\\NE_NO_PERSONAS: 3;
1026;2020-08-27 12:24:02;15-1474;552FAF9F-7B66-4397-8808-EC0D574F3DF4;2651;US, Delaware—Marriage Records, 1750–1990 \[Part I\];{color:red}{color};{color:red}{color};2;165;8;1948;1120;READY_FOR_DELIVERY;ACCEPTED: 1114\\ {color:red}EXPORTED: 1{color}\\NA_AUDIT: 79\\NA_BLOCKED: 381\\NA_DUPLICATE: 1\\NA_NED: 448\\NE_NO_PERSONAS: 3;
1027;2020-06-22 20:25:11;17-0030;5408AEF1-1DE7-4B7F-B670-231BC133A8D2;3827;US, Delaware—Marriage Records, 1750–1990 \[Part J\];{color:red}{color};{color:red}{color};1;59;3;552;552;READY_FOR_DELIVERY;ACCEPTED: 551\\NA_AUDIT: 30\\NA_NED: 1;
1028;2020-09-04 12:57:44;17-0030;98D490FA-2E58-4732-AD89-714D68562CA7;2591;US, Delaware—Marriage Records, Brides Indexes, 1750–1990 \[Part G\];{color:red}batches w/o workflow state: 21173\\batch count: 17969!=38133\\audit batch count: 895!=1904\\{color};{color:red}[98D490FA-2E58-4732-AD89-714D68562CA7] \\ looks like 20K+ batches do not have workflows{color};41;40037;1904;180050;180194;READY_FOR_DELIVERY;ACCEPTED: 179916\\ {color:red}EXPORTED: 14{color}\\NA_AUDIT: 8961\\NA_BLOCKED: 42\\NA_DUPLICATE: 63\\NA_NED: 5\\REJECTED: 10;
1029;2020-09-04 12:57:56;17-0030;445E223D-16C1-43B2-8C38-9036E4947850;2616;US, Delaware—Marriage Records, Grooms Index, 1750–1990 \[Part H\];{color:red}{color};{color:red}{color};44;20364;964;193889;194058;READY_FOR_DELIVERY;ACCEPTED: 193683\\ {color:red}EXPORTED: 28{color}\\NA_AUDIT: 9626\\NA_BLOCKED: 85\\NA_DUPLICATE: 84\\NA_NED: 8\\NE_NO_PERSONAS: 1;
1030;2020-08-27 12:33:14;16-0514;E756D310-A303-432D-916A-38641B8CF87B;2720;US, Delaware—Marriage Records, Grooms Index, 1750–1990 \[Part I\];{color:red}{color};{color:red}{color};48;6815;319;101076;64834;READY_FOR_DELIVERY;ACCEPTED: 64749\\NA_AUDIT: 3186\\NA_BLOCKED: 36320\\NA_DUPLICATE: 6\\NA_NED: 1;
1031;2020-08-27 13:29:30;18-0570;E64B690F-206A-4BB5-92A1-3E20230788A9;2505;US, Delaware—Public Archives, World War I Service Records, 1917–1919;{color:red}{color};{color:red}{color};5;562;27;3736;2985;READY_FOR_DELIVERY;ACCEPTED: 2950\\ {color:red}EXPORTED: 6{color}\\NA_AUDIT: 147\\NA_BLOCKED: 769\\NA_DUPLICATE: 3\\NA_NED: 8;
1032;2020-09-04 13:19:51;17-1721;C86F3651-346B-4830-9E47-857B72C860B1;2231;US, District of Columbia—Glenwood Cemetery, Burial and Interment Records, 1878–2013;{color:red}{color};{color:red}{color};30;6499;309;46635;107348;READY_FOR_DELIVERY;ACCEPTED: 43946\\ {color:red}EXPORTED: 2{color}\\NA_AUDIT: 2208\\NA_BLOCKED: 2410\\NA_DUPLICATE: 73\\NA_NED: 202\\NE_NO_PERSONAS: 2;
1033;2020-06-30 16:10:16;19-1827;E543C835-D8A1-443F-9DBE-A648F5B59A61;3995;US, District of Columbia—Interment Records, 1855–1874;{color:red}{color};{color:red}{color};1;772;37;757;24905;READY_FOR_DELIVERY;ACCEPTED: 711\\IN_PROGRESS: 1\\NA_AUDIT: 37\\NA_BLOCKED: 22\\NA_NED: 17\\REJECTED: 6;
1034;2020-08-27 14:19:24;19-0941;B2153A43-5831-4822-9505-6ED5FF373B5D;3488;US, Florida, Fort Lauderdale—Crew Lists, 1939–1945;{color:red}{color};{color:red}{color};11;4996;239;10103;50204;READY_FOR_DELIVERY;ACCEPTED: 4659\\NA_AUDIT: 239\\NA_BLOCKED: 5341\\NA_NED: 97\\REJECTED: 6;
1035;2020-08-27 14:21:00;19-1086;445D9DA3-1A50-4A07-917B-B959C7FAD1AD;3594;US, Florida, Pensacola—Passenger Lists of Citizens and Aliens Arriving at Pensacola, 1924–1948;{color:red}{color};{color:red}{color};1;230;11;690;1383;READY_FOR_DELIVERY;ACCEPTED: 381\\ {color:red}EXPORTED: 1{color}\\NA_AUDIT: 22\\NA_BLOCKED: 253\\NA_DUPLICATE: 1\\NA_NED: 52\\REJECTED: 1\\NE_NO_PERSONAS: 1;
1036;2020-08-12 11:33:49;19-0994;1E6D8C0F-C75F-47DF-8BB9-B82A19C0A039;3495;US, Florida, Pensacola—Passenger Lists, 1900–1945;{color:red}{color};{color:red}{color};3;162;7;1937;848;READY_FOR_DELIVERY;ACCEPTED: 571\\ {color:red}EXPORTED: 1{color}\\NA_AUDIT: 42\\NA_BLOCKED: 1009\\NA_NED: 352\\REJECTED: 1\\NE_NO_PERSONAS: 3;
1037;2020-07-13 20:06:19;19-0911;F2E3D43A-DF84-4DB8-AE3E-865836662976;3555;US, Florida—Passenger Lists of Vessels Arriving at St. Petersburg, 1926–1941;{color:red}{color};{color:red}{color};1;88;4;354;486;READY_FOR_DELIVERY;ACCEPTED: 91\\NA_AUDIT: 8\\NA_BLOCKED: 186\\NA_NED: 76\\REJECTED: 1;
1038;2020-09-04 14:33:05;19-1404;652C0DA7-D92C-4BB5-BADD-0E0D7C722F98;3825;US, Florida—Passenger Lists, 1924–1948;{color:red}{color};{color:red}{color};2;177;9;429;813;READY_FOR_DELIVERY;ACCEPTED: 221\\NA_AUDIT: 12\\NA_BLOCKED: 206\\NA_NED: 2;
1039;2020-08-12 11:28:19;19-0755;7F549B63-C745-45AF-9F27-1C5D2F267191;3605;US, Florida—Voter Registration Records, 1867–1905;{color:red}{color};{color:red}{color};2;903;43;1451;25455;READY_FOR_DELIVERY;ACCEPTED: 855\\NA_AUDIT: 43\\NA_BLOCKED: 591\\NA_NED: 4\\REJECTED: 1;
1040;2020-08-27 13:33:47;18-0871;141A3C96-72A6-4AC1-8B81-4698C5E107BA;2702;US, Florida—World War I Navy Card Rosters, 1917–1920;{color:red}{color};{color:red}{color};4;646;31;7609;5950;READY_FOR_DELIVERY;ACCEPTED: 5941\\NA_AUDIT: 309\\NA_BLOCKED: 1501\\NA_DUPLICATE: 30\\NA_NED: 136\\NE_NO_PERSONAS: 1;
1041;2020-09-04 12:49:52;16-1147;B4703BAA-E99C-4B61-8F96-C59A18C587ED;1484;US, Georgia, Atlanta History Center—Westview Cemetery Sexton's Records, 1884–1933;{color:red}{color};{color:red}{color};8;895;42;908;7440;READY_FOR_DELIVERY;ACCEPTED: 760\\ {color:red}EXPORTED: 93{color}\\NA_AUDIT: 42\\NA_BLOCKED: 55;
1042;2020-08-12 10:33:04;18-0226;E5706FD8-6C9B-41A6-ACC5-E686FD01D0F4;2600;US, Georgia, Atlanta—1890 City Census Index;{color:red}{color};{color:red}{color};1;181;9;388;12218;READY_FOR_DELIVERY;ACCEPTED: 326\\ {color:red}EXPORTED: 8{color}\\NA_AUDIT: 18\\NA_BLOCKED: 45\\NA_NED: 9;
1043;2020-09-04 12:51:40;16-1237;0333F585-26CF-4D24-B463-9672D8B073EB;1725;US, Georgia, Atlanta—1896 City Census;{color:red}{color};{color:red}{color};6;1227;58;1364;80998;READY_FOR_DELIVERY;ACCEPTED: 1357\\NA_AUDIT: 67\\NA_BLOCKED: 7;
1044;2020-09-04 13:23:47;18-0241;799DDBDB-A5A9-4B3A-914D-33D4B94F1EE0;2404;US, Georgia, Campbell County—Index to Births and Deaths, 1927–1931;{color:red}{color};{color:red}{color};1;51;3;482;974;READY_FOR_DELIVERY;ACCEPTED: 53\\NA_AUDIT: 3\\NA_BLOCKED: 429;
1045;2020-08-12 11:52:48;19-1540;5D3CC75F-A1E6-47BF-A894-C57BDD7BA3AA;3714;US, Georgia, Chatham County, Savannah—Laurel Grove Cemetery Records, 1852–1942;{color:red}{color};{color:red}{color};2;772;37;772;29546;READY_FOR_DELIVERY;ACCEPTED: 707\\NA_AUDIT: 37\\NA_BLOCKED: 37\\NA_NED: 1\\REJECTED: 27;
1046;2020-08-12 11:52:57;19-1540;15E05C55-CAD2-4555-804A-6C2A8050014A;4050;US, Georgia, Chatham County, Savannah—Laurel Grove Cemetery Records, 1852–1942 \[Part B\];{color:red}{color};{color:red}{color};1;402;19;462;29653;READY_FOR_DELIVERY;ACCEPTED: 374\\NA_AUDIT: 19\\NA_BLOCKED: 79\\NA_NED: 1\\REJECTED: 8;
1047;2020-05-27 16:11:33;19-1554;9F3C1910-E253-4A4C-934E-48B588256EE2;3713;US, Georgia, Columbus—Linwood and Porterdale Colored Cemeteries, Interment Records, 1866–2000;{color:red}{color};{color:red}{color};2;1502;72;1799;32253;READY_FOR_DELIVERY;ACCEPTED: 1400\\NA_AUDIT: 72\\NA_BLOCKED: 369\\NA_NED: 3\\REJECTED: 27;
1048;2020-07-13 20:24:33;19-1554;3032CB4E-64A0-4083-B591-50C9BB683E18;4118;US, Georgia, Columbus—Linwood and Porterdale Colored Cemeteries, Interment Records, 1866–2000 \[Part B\];{color:red}{color};{color:red}{color};1;770;37;796;14789;READY_FOR_DELIVERY;ACCEPTED: 696\\NA_AUDIT: 37\\NA_BLOCKED: 63\\NA_NED: 25\\REJECTED: 12;
1049;2020-07-24 16:43:42;18-0242;00E65653-6189-41CA-A003-0762AA05F6DD;2470;US, Georgia, Fulton County and De Kalb County—1926 Voter Lists;{color:red}{color};{color:red}{color};2;45;2;43;1512;READY_FOR_DELIVERY;ACCEPTED: 43\\NA_AUDIT: 2;
1050;2020-09-04 12:59:13;17-0114;80DE64CC-380E-4426-B2EC-EDAF6BA3AC3D;1695;US, Georgia, Houston County—Marriage Records, 1832–2015 ;{color:red}image count: 94222!=95308\\blocked image count: 5198!=5176\\{color};{color:red}[80DE64CC-380E-4426-B2EC-EDAF6BA3AC3D] \\ 1086 non blocked images do not have an indexing batch{color};144;9527;447;95308;117049;READY_FOR_DELIVERY;ACCEPTED: 88721\\ {color:red}EXPORTED: 17{color}\\NA_AUDIT: 4387\\NA_BLOCKED: 5198\\NA_DUPLICATE: 136\\NA_NED: 145\\NE_NO_PERSONAS: 5;
1051;2020-08-12 10:13:47;17-0517;CC30DF64-3277-4726-960E-2C9254570877;1763;US, Georgia, Houston County—Probate Court, Probate Records, 1827–1958;{color:red}{color};{color:red}{color};23;528;25;5793;4875;READY_FOR_DELIVERY;ACCEPTED: 2781\\ {color:red}EXPORTED: 75{color}\\NA_AUDIT: 237\\NA_BLOCKED: 1068\\NA_DUPLICATE: 36\\NA_NED: 1274\\ {color:red}NOT_EXPORTED: 8{color}\\REJECTED: 455\\NE_NO_PERSONAS: 96;
1052;2020-07-24 16:25:39;17-0517;DA01462D-37CC-4E18-8DBD-DA1D63E9599A;3181;US, Georgia, Houston County—Probate Court, Probate Records, 1827–1958 \[Part B\];{color:red}{color};{color:red}{color};1;28;2;155;134;READY_FOR_DELIVERY;ACCEPTED: 125\\ {color:red}EXPORTED: 1{color}\\NA_AUDIT: 10\\NA_BLOCKED: 25\\NA_DUPLICATE: 1\\NA_NED: 3;
1053;2020-06-08 13:22:00;19-0746;C15D1D96-6AFA-42A0-94FB-EA6F52890FA8;3515;US, Georgia, Savannah—Jail Registers, 1855–1873;{color:red}{color};{color:red}{color};2;798;37;834;28652;READY_FOR_DELIVERY;ACCEPTED: 754\\NA_AUDIT: 37\\NA_BLOCKED: 73\\NA_NED: 1\\REJECTED: 6;
1054;2020-09-04 14:21:32;19-1048;3784ED58-0818-43CF-89DA-C992D3D87B0A;3559;US, Georgia, Savannah—Passenger Lists, 1906–1945;{color:red}{color};{color:red}{color};4;379;18;2618;3742;READY_FOR_DELIVERY;ACCEPTED: 662\\NA_AUDIT: 63\\NA_BLOCKED: 1331\\NA_DUPLICATE: 1\\NA_NED: 624;
1055;2020-06-16 15:40:33;19-0935;67861CC4-CB59-4685-A0F5-87A1B5ABF256;3483;US, Georgia, Washington County—1890 Census;{color:red}{color};{color:red}{color};4;1074;52;1894;25348;READY_FOR_DELIVERY;ACCEPTED: 1021\\NA_AUDIT: 52\\NA_BLOCKED: 871\\NA_NED: 2;
1056;2020-08-12 09:55:09;16-1146;85B36AB0-2557-4A95-BDE9-05F7AE720201;1468;US, Georgia—Atlanta History Center, Cemetery Records from Atlanta and Vicinity, 1874–1932;{color:red}{color};{color:red}{color};11;2883;135;3112;39286;READY_FOR_DELIVERY;ACCEPTED: 339\\ {color:red}EXPORTED: 2381{color}\\NA_AUDIT: 135\\NA_BLOCKED: 364\\NA_NED: 28;
1057;2020-08-12 09:55:01;16-1144;D030E5E8-1E9C-4AAB-A975-8C26341AEEFB;1469;US, Georgia—Atlanta History Center, Vital Statistics Extracts from Atlanta, Deaths, 1887–1931;{color:red}{color};{color:red}{color};61;2934;142;2854;26322;READY_FOR_DELIVERY;ACCEPTED: 2591\\ {color:red}EXPORTED: 201{color}\\NA_AUDIT: 142\\NA_BLOCKED: 62;
1058;2020-08-12 10:33:12;18-0227;93C0BD74-2249-4288-B9A9-CA2CC320C348;2683;US, Georgia—Atlanta, Census of White and Colored Citizens, 1885–1888;{color:red}{color};{color:red}{color};1;30;2;76;451;READY_FOR_DELIVERY;ACCEPTED: 37\\NA_AUDIT: 4\\NA_BLOCKED: 20\\NA_NED: 19;
1059;2020-06-22 14:16:42;17-0714;D07AD81D-8A10-45FD-8346-09B4020A4598;1987;US, Georgia—Church Records, 1828–1991;{color:red}{color};{color:red}{color};6;539;26;2056;8086;READY_FOR_DELIVERY;ACCEPTED: 938\\NA_AUDIT: 51\\NA_BLOCKED: 1047\\NA_DUPLICATE: 7\\NA_NED: 64;
1060;2020-07-13 19:35:59;18-1450;91745074-49A4-4EFD-8E19-4DBEF9D861A8;3063;US, Georgia—Confederate Pension Rolls, 1879–1920;{color:red}{color};{color:red}{color};41;4678;218;36530;36518;READY_FOR_DELIVERY;ACCEPTED: 30315\\ {color:red}EXPORTED: 42{color}\\NA_AUDIT: 1555\\NA_BLOCKED: 4761\\NA_DUPLICATE: 538\\NA_NED: 836\\REJECTED: 3\\NE_NO_PERSONAS: 35;
1061;2020-08-27 14:28:30;19-1322;DF35ECB4-853E-413A-BCC6-9EF806E112D2;3595;US, Georgia—County Delayed Birth and Death Records, 1870–1960;{color:red}{color};{color:red}{color};17;3433;163;5153;101069;READY_FOR_DELIVERY;ACCEPTED: 3106\\ {color:red}EXPORTED: 23{color}\\NA_AUDIT: 163\\NA_BLOCKED: 1879\\NA_NED: 145;
1062;2020-07-13 20:02:45;19-0751;D7D81632-D2C2-4E25-A4E8-EDA39200FECF;3564;US, Georgia—County Voter Registrations, 1856–1909;{color:red}{color};{color:red}{color};55;21079;1004;32003;607480;READY_FOR_DELIVERY;ACCEPTED: 19872\\ {color:red}EXPORTED: 7{color}\\IN_PROGRESS: 1\\NA_AUDIT: 1004\\NA_BLOCKED: 11924\\NA_NED: 196\\REJECTED: 3;
1063;2020-08-12 10:03:39;17-0017;7BCD263E-429C-465D-8266-BFDAAAF53322;1596;US, Georgia—Deaths, 1941–1943 \[Part A\];{color:red}{color};{color:red}{color};52;3414;162;32652;32473;READY_FOR_DELIVERY;ACCEPTED: 31983\\ {color:red}EXPORTED: 415{color}\\NA_AUDIT: 1615\\NA_BLOCKED: 239\\NA_DUPLICATE: 7\\NA_NED: 6\\NE_NO_PERSONAS: 2;
1064;2020-09-04 12:57:11;17-0017;5D44834A-D461-4E31-BE5A-50C62B80AC3F;1680;US, Georgia—Deaths, 1941–1943 \[Part B\];{color:red}{color};{color:red}{color};99;6369;297;60723;60278;READY_FOR_DELIVERY;ACCEPTED: 60162\\NA_AUDIT: 2938\\NA_BLOCKED: 552\\NA_DUPLICATE: 3\\NA_NED: 6;
1065;2020-07-10 08:25:28;19-0689;933200B6-C924-4BFC-B329-0DBF2589DE44;3662;US, Georgia—Headright and Bounty Land Records, 1783–1909;{color:red}{color};{color:red}{color};211;9307;440;103944;68868;READY_FOR_DELIVERY;ACCEPTED: 66428\\ {color:red}EXPORTED: 10{color}\\IN_PROGRESS: 10\\NA_AUDIT: 4214\\NA_BLOCKED: 18693\\NA_DUPLICATE: 478\\NA_NED: 18261\\REJECTED: 2\\NE_NO_PERSONAS: 161;\\ {color:red}EXPORTED: 1{color}\\REJECTED: -1
